model,metric,split,size,value
Ensemble,rmse,cross,0.3,6.082420913754849
LinReg,mae,test,0.4,2.336695770089449
LinReg,rmse,test,0.4,3.7023912977928735
LinReg,mae,cross,0.4,16.783853728699015
LinReg,rmse,cross,0.4,17.80088757256643
ANN,mae,test,0.4,1.9159774780273438
ANN,rmse,test,0.4,2.81799100274961
ANN,mae,cross,0.4,2.4369583129882812
ANN,rmse,cross,0.4,5.65258463689222
IDW,mae,test,0.4,0.9334820375330963
IDW,rmse,test,0.4,2.404878024766825
IDW,mae,cross,0.4,10.933572691209108
IDW,rmse,cross,0.4,11.345105990537576
Kriging,mae,test,0.4,1.518882455015131
Kriging,rmse,test,0.4,3.777725770250943
Kriging,mae,cross,0.4,11.70207331824841
Kriging,rmse,cross,0.4,12.245306304976973
Ensemble,mae,test,0.4,0.7573950209236244
Ensemble,rmse,test,0.4,2.528479215317706
Ensemble,mae,cross,0.4,3.1733328422098026
Ensemble,rmse,cross,0.4,5.658262481699028
LinReg,mae,test,0.5,2.2793141627553197
LinReg,rmse,test,0.5,3.5103970093780896
LinReg,mae,cross,0.5,17.115159255396854
LinReg,rmse,cross,0.5,18.0993654648439
ANN,mae,test,0.5,1.9209403991699219
ANN,rmse,test,0.5,2.9689933874153547
ANN,mae,cross,0.5,3.5443954467773438
ANN,rmse,cross,0.5,5.356151469031848
IDW,mae,test,0.5,0.9351698630483369
IDW,rmse,test,0.5,2.5545895857378307
IDW,mae,cross,0.5,10.805703482503219
IDW,rmse,cross,0.5,11.225434255276085
Kriging,mae,test,0.5,2.430830039522448
Kriging,rmse,test,0.5,4.258820741267983
Kriging,mae,cross,0.5,11.569169960477552
Kriging,rmse,cross,0.5,11.872920630092029
Ensemble,mae,test,0.5,0.8913425361597191
Ensemble,rmse,test,0.5,2.5614004333917726
Ensemble,mae,cross,0.5,3.2865105840941027
Ensemble,rmse,cross,0.5,5.779327807175851
LinReg,mae,test,0.1,2.3206966299313336
LinReg,rmse,test,0.1,3.4917431966519277
LinReg,mae,cross,0.1,12.422814098238206
LinReg,rmse,cross,0.1,13.615520921695364
ANN,mae,test,0.1,1.5599746704101562
ANN,rmse,test,0.1,2.8445770935080166
ANN,mae,cross,0.1,2.9990921020507812
ANN,rmse,cross,0.1,5.371944328428928
IDW,mae,test,0.1,0.6889360834015719
IDW,rmse,test,0.1,2.6294296745500967
IDW,mae,cross,0.1,11.132330841586793
IDW,rmse,cross,0.1,11.533905085945978
Kriging,mae,test,0.1,1.4307154242510052
Kriging,rmse,test,0.1,4.6452295294048875
Kriging,mae,cross,0.1,11.943661416573292
Kriging,rmse,cross,0.1,12.381818309258048
Ensemble,mae,test,0.1,0.4704602638459363
Ensemble,rmse,test,0.1,2.2581485185534795
Ensemble,mae,cross,0.1,2.869194982197186
Ensemble,rmse,cross,0.1,5.227498548738415
LinReg,mae,test,0.2,2.367442016081135
LinReg,rmse,test,0.2,3.5651761670523068
LinReg,mae,cross,0.2,14.674895634082873
LinReg,rmse,cross,0.2,15.595762228693632
ANN,mae,test,0.2,1.6692619323730469
ANN,rmse,test,0.2,2.736381445545286
ANN,mae,cross,0.2,2.4707717895507812
ANN,rmse,cross,0.2,4.887364402808991
IDW,mae,test,0.2,0.6886232869233027
IDW,rmse,test,0.2,2.4484162215011986
IDW,mae,cross,0.2,11.112842872735683
IDW,rmse,cross,0.2,11.516769217938732
Kriging,mae,test,0.2,1.4935195846236766
Kriging,rmse,test,0.2,4.013069279571699
Kriging,mae,cross,0.2,11.955137964471405
Kriging,rmse,cross,0.2,12.427321466006983
Ensemble,mae,test,0.2,0.5237985428418597
Ensemble,rmse,test,0.2,2.12131981606189
Ensemble,mae,cross,0.2,3.0744294298662993
Ensemble,rmse,cross,0.2,5.530068460701807
LinReg,mae,test,0.3,2.3456341866399697
LinReg,rmse,test,0.3,3.333148014450556
LinReg,mae,cross,0.3,15.204850278191472
LinReg,rmse,cross,0.3,15.967085208202127
ANN,mae,test,0.3,2.0397262573242188
ANN,rmse,test,0.3,3.0907893059762594
ANN,mae,cross,0.3,3.0277099609375
ANN,rmse,cross,0.3,4.730280230915371
IDW,mae,test,0.3,0.7336633001424673
IDW,rmse,test,0.3,2.449561406409591
IDW,mae,cross,0.3,10.846533363755682
IDW,rmse,cross,0.3,11.269742940816965
Kriging,mae,test,0.3,1.664401510159891
Kriging,rmse,test,0.3,3.780749962849611
Kriging,mae,cross,0.3,11.927596179351937
Kriging,rmse,cross,0.3,12.192609972522023
Ensemble,mae,test,0.3,0.5935580401131944
Ensemble,rmse,test,0.3,2.3069164354647342
Ensemble,mae,cross,0.3,3.37732239145312
Ensemble,rmse,cross,0.3,5.525865132935422
LinReg,mae,test,0.4,2.460793679576369
LinReg,rmse,test,0.4,3.380763390914605
LinReg,mae,cross,0.4,14.709419644684104
LinReg,rmse,cross,0.4,15.501816749391603
ANN,mae,test,0.4,1.839111328125
ANN,rmse,test,0.4,2.7317981360897905
ANN,mae,cross,0.4,2.8857688903808594
ANN,rmse,cross,0.4,4.889998143295053
IDW,mae,test,0.4,0.8374743435286405
IDW,rmse,test,0.4,2.450629645985527
IDW,mae,cross,0.4,10.8448352127064
IDW,rmse,cross,0.4,11.239508427833128
Kriging,mae,test,0.4,2.332236842103171
Kriging,rmse,test,0.4,4.430217859968113
Kriging,mae,cross,0.4,11.667763157896829
Kriging,rmse,cross,0.4,11.960164840783982
Ensemble,mae,test,0.4,0.7718845158021992
Ensemble,rmse,test,0.4,2.4583920038662668
Ensemble,mae,cross,0.4,3.8342889433096587
Ensemble,rmse,cross,0.4,6.150661146932596
LinReg,mae,test,0.5,2.375053119980386
LinReg,rmse,test,0.5,3.4766216890217323
LinReg,mae,cross,0.5,15.855762866308645
LinReg,rmse,cross,0.5,16.697211698832394
ANN,mae,test,0.5,2.2249488830566406
ANN,rmse,test,0.5,2.9664788783068006
ANN,mae,cross,0.5,2.5643539428710938
ANN,rmse,cross,0.5,4.568687300480196
IDW,mae,test,0.5,1.0006245103203355
IDW,rmse,test,0.5,2.704018020820662
IDW,mae,cross,0.5,11.105681116527705
IDW,rmse,cross,0.5,11.513212850271632
Kriging,mae,test,0.5,2.114624505755323
Kriging,rmse,test,0.5,4.528588462210617
Kriging,mae,cross,0.5,11.885375493478548
Kriging,rmse,cross,0.5,12.153342224152647
Ensemble,mae,test,0.5,0.869599879180349
Ensemble,rmse,test,0.5,2.533672198083949
Ensemble,mae,cross,0.5,3.776247590852705
Ensemble,rmse,cross,0.5,6.010011597591083
LinReg,mae,test,0.1,1.8163794307317858
LinReg,rmse,test,0.1,3.4709873112063776
LinReg,mae,cross,0.1,13.909276332689274
LinReg,rmse,cross,0.1,15.018167354869087
ANN,mae,test,0.1,2.09210205078125
ANN,rmse,test,0.1,2.731161905729166
ANN,mae,cross,0.1,3.756378173828125
ANN,rmse,cross,0.1,5.924077285909961
IDW,mae,test,0.1,0.7438426879946576
IDW,rmse,test,0.1,2.8462528069442117
IDW,mae,cross,0.1,11.065711964037746
IDW,rmse,cross,0.1,11.468033807543195
Kriging,mae,test,0.1,3.0244710521615588
Kriging,rmse,test,0.1,4.284750775089747
Kriging,mae,cross,0.1,11.924215223859647
Kriging,rmse,cross,0.1,12.3293764141636
Ensemble,mae,test,0.1,0.46006249253643716
Ensemble,rmse,test,0.1,2.694851911849133
Ensemble,mae,cross,0.1,2.6341556568234665
Ensemble,rmse,cross,0.1,5.112322113198688
LinReg,mae,test,0.2,1.967943724804563
LinReg,rmse,test,0.2,3.773427214926586
LinReg,mae,cross,0.2,12.52619923956236
LinReg,rmse,cross,0.2,13.86718290060134
ANN,mae,test,0.2,1.5342483520507812
ANN,rmse,test,0.2,3.134793190005059
ANN,mae,cross,0.2,2.9246673583984375
ANN,rmse,cross,0.2,5.051619841448577
IDW,mae,test,0.2,0.7678386031996638
IDW,rmse,test,0.2,3.188294306781032
IDW,mae,cross,0.2,11.138264690652449
IDW,rmse,cross,0.2,11.533660252037489
Kriging,mae,test,0.2,2.43246530486595
Kriging,rmse,test,0.2,4.343344191605703
Kriging,mae,cross,0.2,12.059720979847143
Kriging,rmse,cross,0.2,12.3766138424826
Ensemble,mae,test,0.2,0.7607468237776871
Ensemble,rmse,test,0.2,2.926819757949912
Ensemble,mae,cross,0.2,3.3634711228195613
Ensemble,rmse,cross,0.2,5.809758637771057
LinReg,mae,test,0.3,1.8866914713562153
LinReg,rmse,test,0.3,3.792096337570857
LinReg,mae,cross,0.3,11.457982312871906
LinReg,rmse,cross,0.3,12.898787050263053
ANN,mae,test,0.3,2.0867691040039062
ANN,rmse,test,0.3,3.5633838431023084
ANN,mae,cross,0.3,3.28009033203125
ANN,rmse,cross,0.3,5.780655646998172
IDW,mae,test,0.3,0.7361253973749626
IDW,rmse,test,0.3,3.188305759430556
IDW,mae,cross,0.3,11.069198536108871
IDW,rmse,cross,0.3,11.46836754842059
Kriging,mae,test,0.3,1.732725086179613
Kriging,rmse,test,0.3,4.158989466094086
Kriging,mae,cross,0.3,11.919511916424923
Kriging,rmse,cross,0.3,12.403411513290013
Ensemble,mae,test,0.3,0.605079388810978
Ensemble,rmse,test,0.3,2.9918624846327146
Ensemble,mae,cross,0.3,3.348652492265103
Ensemble,rmse,cross,0.3,5.318192254638217
LinReg,mae,test,0.4,1.809553073035417
LinReg,rmse,test,0.4,3.6397672349811048
LinReg,mae,cross,0.4,10.744601212660513
LinReg,rmse,cross,0.4,12.285333574719205
ANN,mae,test,0.4,1.8184814453125
ANN,rmse,test,0.4,3.1852047841151583
ANN,mae,cross,0.4,3.865264892578125
ANN,rmse,cross,0.4,6.064623188901815
IDW,mae,test,0.4,0.7518984522591268
IDW,rmse,test,0.4,3.007440723470449
IDW,mae,cross,0.4,10.967469801798075
IDW,rmse,cross,0.4,11.375333009752655
Kriging,mae,test,0.4,1.7631028514943807
Kriging,rmse,test,0.4,4.0145799674290465
Kriging,mae,cross,0.4,11.99832100393958
Kriging,rmse,cross,0.4,12.362921800821717
Ensemble,mae,test,0.4,0.8391576268392527
Ensemble,rmse,test,0.4,2.7617297136881347
Ensemble,mae,cross,0.4,3.816670430740473
Ensemble,rmse,cross,0.4,5.783216315023066
LinReg,mae,test,0.5,1.8052956326397194
LinReg,rmse,test,0.5,3.5522172319390766
LinReg,mae,cross,0.5,10.113684426046092
LinReg,rmse,cross,0.5,11.795426993391118
ANN,mae,test,0.5,1.8628349304199219
ANN,rmse,test,0.5,3.007152461127268
ANN,mae,cross,0.5,3.3003921508789062
ANN,rmse,cross,0.5,4.828450873460788
IDW,mae,test,0.5,0.7142456552818004
IDW,rmse,test,0.5,2.877697248312871
IDW,mae,cross,0.5,10.829999068270098
IDW,rmse,cross,0.5,11.219320228072256
Kriging,mae,test,0.5,1.7485203138434287
Kriging,rmse,test,0.5,3.866717578508604
Kriging,mae,cross,0.5,11.909462286257153
Kriging,rmse,cross,0.5,12.169316653972647
Ensemble,mae,test,0.5,0.8527513504498572
Ensemble,rmse,test,0.5,2.686543759786955
Ensemble,mae,cross,0.5,3.8712860430910965
Ensemble,rmse,cross,0.5,6.017238650397389
LinReg,mae,test,0.1,2.4887980256601736
LinReg,rmse,test,0.1,3.25365419288121
LinReg,mae,cross,0.1,14.007171499337716
LinReg,rmse,cross,0.1,14.992520140628987
ANN,mae,test,0.1,2.31396484375
ANN,rmse,test,0.1,2.9596372699279376
ANN,mae,cross,0.1,2.6400527954101562
ANN,rmse,cross,0.1,5.2754115705197515
IDW,mae,test,0.1,0.7918026828966447
IDW,rmse,test,0.1,2.3414175399152946
IDW,mae,cross,0.1,11.241424663469502
IDW,rmse,cross,0.1,11.607205457800495
Kriging,mae,test,0.1,2.8214431287028674
Kriging,rmse,test,0.1,3.7961640611341005
Kriging,mae,cross,0.1,11.853413272643621
Kriging,rmse,cross,0.1,12.41339153101597
Ensemble,mae,test,0.1,0.4958001445205227
Ensemble,rmse,test,0.1,1.7207806963555896
Ensemble,mae,cross,0.1,3.89690838553463
Ensemble,rmse,cross,0.1,5.945254080669442
LinReg,mae,test,0.2,1.9644330485068977
LinReg,rmse,test,0.2,3.2169267691190164
LinReg,mae,cross,0.2,16.811305286438582
LinReg,rmse,cross,0.2,17.394128573159232
ANN,mae,test,0.2,1.8053207397460938
ANN,rmse,test,0.2,2.728128251932044
ANN,mae,cross,0.2,2.1707382202148438
ANN,rmse,cross,0.2,4.6961865016289694
IDW,mae,test,0.2,0.731571107355677
IDW,rmse,test,0.2,2.7285756888222386
IDW,mae,cross,0.2,11.257534661975853
IDW,rmse,cross,0.2,11.614827111042429
Kriging,mae,test,0.2,1.779035801817102
Kriging,rmse,test,0.2,3.7602823439342816
Kriging,mae,cross,0.2,11.84681741744079
Kriging,rmse,cross,0.2,12.321802902371502
Ensemble,mae,test,0.2,0.6675713170779431
Ensemble,rmse,test,0.2,2.2098336477242104
Ensemble,mae,cross,0.2,5.4443254533631915
Ensemble,rmse,cross,0.2,6.926070285128106
LinReg,mae,test,0.3,2.0800771321144964
LinReg,rmse,test,0.3,3.346092016152202
LinReg,mae,cross,0.3,16.498547226548894
LinReg,rmse,cross,0.3,17.155075985404807
ANN,mae,test,0.3,1.8070907592773438
ANN,rmse,test,0.3,3.144534414367407
ANN,mae,cross,0.3,3.375213623046875
ANN,rmse,cross,0.3,5.0306619755360815
IDW,mae,test,0.3,0.7499517751272151
IDW,rmse,test,0.3,2.880085563890969
IDW,mae,cross,0.3,11.13636050180773
IDW,rmse,cross,0.3,11.51416705707857
Kriging,mae,test,0.3,2.0000000000003837
Kriging,rmse,test,0.3,3.9149265159643356
Kriging,mae,cross,0.3,11.774336627304649
Kriging,rmse,cross,0.3,12.312594882602584
Ensemble,mae,test,0.3,0.725540848251299
Ensemble,rmse,test,0.3,2.4702159503248495
Ensemble,mae,cross,0.3,4.943393865174031
Ensemble,rmse,cross,0.3,6.443921229464582
LinReg,mae,test,0.4,2.0487150232103204
LinReg,rmse,test,0.4,3.5417997400203975
LinReg,mae,cross,0.4,18.186216342528738
LinReg,rmse,cross,0.4,18.93110703158052
ANN,mae,test,0.4,1.7503280639648438
ANN,rmse,test,0.4,2.9344050493535216
ANN,mae,cross,0.4,3.4484100341796875
ANN,rmse,cross,0.4,5.25831148546587
IDW,mae,test,0.4,0.8781149326936486
IDW,rmse,test,0.4,2.912437158917732
IDW,mae,cross,0.4,11.284247453495169
IDW,rmse,cross,0.4,11.64999444986929
Kriging,mae,test,0.4,1.9999999999992895
Kriging,rmse,test,0.4,4.080762129737004
Kriging,mae,cross,0.4,11.828502132381018
Kriging,rmse,cross,0.4,12.361665101626455
Ensemble,mae,test,0.4,0.7550421311135977
Ensemble,rmse,test,0.4,2.547694653729207
Ensemble,mae,cross,0.4,8.123333570541334
Ensemble,rmse,cross,0.4,8.800441351120162
LinReg,mae,test,0.5,2.0980237044252164
LinReg,rmse,test,0.5,3.5156638109246154
LinReg,mae,cross,0.5,15.699573995834676
LinReg,rmse,cross,0.5,16.72339343943727
ANN,mae,test,0.5,1.7022323608398438
ANN,rmse,test,0.5,2.835611578781946
ANN,mae,cross,0.5,2.3856201171875
ANN,rmse,cross,0.5,4.885776622009581
IDW,mae,test,0.5,0.8827268408520936
IDW,rmse,test,0.5,2.8086091151344728
IDW,mae,cross,0.5,11.366426583342218
IDW,rmse,cross,0.5,11.723784159442706
Kriging,mae,test,0.5,2.047846074558734
Kriging,rmse,test,0.5,4.119756026347742
Kriging,mae,cross,0.5,11.632145557900202
Kriging,rmse,cross,0.5,12.329335717179907
Ensemble,mae,test,0.5,1.0488633046416496
Ensemble,rmse,test,0.5,2.719538138111344
Ensemble,mae,cross,0.5,8.384663386846285
Ensemble,rmse,cross,0.5,9.245463501901517
LinReg,mae,test,0.1,2.8077394224582264
LinReg,rmse,test,0.1,4.19643107630927
