Method,Test Size,MAE
U-Net,0.2,0.543299616611058
Ensemble,0.2,75.5469624553626
U-Net,0.2,0.543299616611058
Splatformer,0.2,0.21161003410816193
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,1.8181519259932597
Ensemble,0.2,75.5469624553626
U-Net,0.2,1.8181519259932597
Splatformer,0.2,0.2700815200805664
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,0.7788839125616414
Ensemble,0.2,75.5469624553626
U-Net,0.2,0.7788839125616414
Splatformer,0.2,0.35686159133911133
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,0.7355675865352495
Ensemble,0.2,75.5469624553626
U-Net,0.2,0.7355675865352495
Splatformer,0.2,0.26103273034095764
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,0.7090522431651477
Ensemble,0.2,75.5469624553626
U-Net,0.2,0.7090522431651477
Splatformer,0.2,0.2378721833229065
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,0.6792800917788056
Ensemble,0.2,75.5469624553626
U-Net,0.2,0.6792800917788056
Splatformer,0.2,0.23852187395095825
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,1.9395205305361805
Ensemble,0.2,75.5469624553626
U-Net,0.2,1.9395205305361805
Splatformer,0.2,0.30845335125923157
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,0.7111956975948341
Ensemble,0.2,75.5469624553626
U-Net,0.2,0.7111956975948341
Splatformer,0.2,0.38322317600250244
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,0.9266292522334374
Ensemble,0.2,75.5469624553626
U-Net,0.2,0.9266292522334374
Splatformer,0.2,0.29064586758613586
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,0.46412106570282463
Ensemble,0.2,75.5469624553626
U-Net,0.2,0.46412106570282463
Splatformer,0.2,0.48954471945762634
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,0.3707112317756954
Ensemble,0.2,75.5469624553626
U-Net,0.2,0.3707112317756954
Splatformer,0.2,0.6007677316665649
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,1.6035606522197918
Ensemble,0.2,75.5469624553626
U-Net,0.2,1.6035606522197918
Splatformer,0.2,0.2967226803302765
IDW,0.2,102.86855088361614
Kriging,0.2,108.02776649611057
U-Net,0.2,0.6780032309404643
Ensemble,0.2,75.5469624553626
U-Net,0.2,0.6780032309404643
Splatformer,0.2,0.22062017023563385
