Timestamp,lat,lon,alt,True,Predicted,MAE,RMSE
2024-11-26 16:16:34,52.6074436,1.5429762,4100.0,-75.0,[-64.94916],10.05084228515625,10.05084228515625
2024-11-26 16:16:34,52.6074436,1.5429762,4100.0,-75.0,[-64.94916],10.05084228515625,10.05084228515625
2024-11-26 16:16:35,52.6074423,1.5429167,4100.0,-81.0,[-64.933464],16.06653594970703,16.06653594970703
2024-11-26 16:16:36,52.607442,1.5428581,4000.0,-81.0,[-64.9452],16.05480194091797,16.05480194091797
2024-11-26 16:16:37,52.6074432,1.5428,4000.0,-81.0,[-68.66308],12.336921691894531,12.336921691894531
2024-11-26 16:16:38,52.6074456,1.5427414,4000.0,-81.0,[-68.8331],12.166900634765625,12.166900634765625
2024-11-26 16:16:39,52.6074463,1.5426817,3700.0,-81.0,[-69.13414],11.865859985351562,11.865859985351562
2024-11-26 16:16:40,52.6074526,1.5426241,3700.0,-81.0,[-69.34578],11.654220581054688,11.654220581054688
2024-11-26 16:16:40,52.6074526,1.5426241,3700.0,-81.0,[-69.34578],11.654220581054688,11.654220581054688
2024-11-26 16:16:41,52.6074602,1.5425673,3700.0,-81.0,[-69.55637],11.443626403808594,11.443626403808594
2024-11-26 16:16:42,52.6074703,1.5425109,3700.0,-81.0,[-69.789185],11.2108154296875,11.2108154296875
2024-11-26 16:16:43,52.6074826,1.5424556,3700.0,-81.0,[-70.03325],10.966751098632812,10.966751098632812
2024-11-26 16:16:44,52.6074897,1.5424224,3800.0,-81.0,[-70.09832],10.901679992675781,10.901679992675781
2024-11-26 16:16:45,52.6075047,1.5423437,3800.0,-81.0,[-70.37613],10.623870849609375,10.623870849609375
2024-11-26 16:16:45,52.6075047,1.5423437,3800.0,-69.0,[-70.37613],1.376129150390625,1.376129150390625
2024-11-26 16:16:46,52.6075202,1.5422922,3800.0,-69.0,[-70.57942],1.5794219970703125,1.5794219970703125
2024-11-26 16:16:47,52.6075313,1.5422625,4100.0,-81.0,[-70.51944],10.480560302734375,10.480560302734375
2024-11-26 16:16:48,52.6075618,1.5421799,4100.0,-81.0,[-70.85677],10.143226623535156,10.143226623535156
2024-11-26 16:16:49,52.6075818,1.5421288,4200.0,-81.0,[-70.997795],10.002204895019531,10.002204895019531
2024-11-26 16:16:50,52.6075901,1.5421091,4200.0,-81.0,[-71.05175],9.948249816894531,9.948249816894531
2024-11-26 16:16:51,52.6076298,1.542041,4200.0,-81.0,[-71.375755],9.624244689941406,9.624244689941406
2024-11-26 16:16:51,52.6076298,1.542041,4200.0,-81.0,[-71.375755],9.624244689941406,9.624244689941406
2024-11-26 16:16:52,52.6076541,1.5419978,4000.0,-81.0,[-71.64763],9.352371215820312,9.352371215820312
2024-11-26 16:16:53,52.6076785,1.5419544,4000.0,-81.0,[-71.7887],9.2113037109375,9.2113037109375
2024-11-26 16:16:54,52.6077019,1.5419106,3900.0,-81.0,[-71.939125],9.060874938964844,9.060874938964844
