,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr,,,,,,,,,,,,distance_to_tower,azimuth,elevation_angle,,rsrp_mae,distX100
383,-94.34117,-12.6916,-8.416001,-92,-15,-11,,,,,,,,,,,,0.033176047,322.2776593,-31.0434762,,-2.34117,3.3176047
384,-94.95178,-12.866079,-6.9904556,-92,-15,-11,,,,,,,,,,,,0.033176047,322.2776593,-31.0434762,,-2.95178,3.3176047
385,-96.68278,-13.406368,-7.751502,-90,-12,-13,,,,,,,,,,,,0.036820584,319.541738,-25.31004565,,-6.68278,3.6820584
386,-91.24553,-12.868183,-10.273509,-90,-12,-13,,,,,,,,,,,,0.042016841,316.397784,-25.31004565,,-1.24553,4.2016841
387,-96.43134,-12.59594,-8.890633,-90,-12,-13,,,,,,,,,,,,0.045043464,315.0667566,-25.31004565,,-6.43134,4.5043464
388,-95.891174,-12.246083,-7.595149,-88,-7,-3,,,,,,,,,,,,0.048933276,313.7162017,-21.39938809,,-7.891174,4.8933276
389,-91.196304,-10.284406,-2.5348055,-88,-7,-3,,,,,,,,,,,,0.0521143,312.821615,-21.39938809,,-3.196304,5.21143
390,-97.46962,-11.789129,-7.213974,-88,-7,-3,,,,,,,,,,,,0.0521143,312.821615,-21.39938809,,-9.46962,5.21143
391,-95.35603,-11.962803,-6.3824215,-88,-7,-3,,,,,,,,,,,,0.056096563,311.8092949,-18.18901861,,-7.35603,5.6096563
392,-92.091156,-11.051489,-6.7381315,-88,-7,-3,,,,,,,,,,,,0.059972965,310.8767489,-18.18901861,,-4.091156,5.9972965
393,-93.47934,-11.61821,-1.6091454,-88,-7,-3,,,,,,,,,,,,0.064505484,309.9790903,-15.77283932,,-5.47934,6.4505484
394,-89.74872,-10.392078,-5.0151205,-88,-7,-3,,,,,,,,,,,,0.06819829,309.337004,-15.77283932,,-1.74872,6.819829
395,-91.05684,-10.045885,-5.844986,-88,-7,-3,,,,,,,,,,,,0.069712695,309.0994152,-15.77283932,,-3.05684,6.9712695
396,-93.28616,-11.108572,-4.952379,-88,-7,-3,,,,,,,,,,,,0.075205457,308.3625746,-13.99915417,,-5.28616,7.5205457
397,-99.38635,-13.723742,-9.475894,-88,-7,-3,,,,,,,,,,,,0.075205457,308.3625746,-13.99915417,,-11.38635,7.5205457
398,-92.126236,-11.274297,-4.7259784,-88,-11,-13,,,,,,,,,,,,0.079193796,307.8297853,-13.99915417,,-4.126236,7.9193796
399,-95.62711,-11.974138,-6.6153116,-88,-11,-13,,,,,,,,,,,,0.08476676,307.207157,-12.49690628,,-7.62711,8.476676
400,-92.41391,-12.780781,-13.968486,-88,-11,-13,,,,,,,,,,,,0.087929255,306.9293362,-12.49690628,,-4.41391,8.7929255
401,-88.82782,-9.404766,-7.8008165,-88,-11,-13,,,,,,,,,,,,0.091872163,306.6300481,-11.25447267,,-0.82782,9.1872163
402,-92.350105,-11.577465,-6.7441845,-88,-11,-13,,,,,,,,,,,,0.095008107,306.4224058,-11.25447267,,-4.350105,9.5008107
403,-92.363365,-10.386358,-6.8239903,-88,-11,-13,,,,,,,,,,,,0.098706689,306.0938726,-10.39165847,,-4.363365,9.8706689
404,-90.92906,-7.9729185,-2.0109415,-87,-8,-2,,,,,,,,,,,,0.098706689,306.0938726,-10.39165847,,-3.92906,9.8706689
405,-95.84216,-12.254844,-6.4401584,-87,-8,-2,,,,,,,,,,,,0.100975105,305.8762385,-10.39165847,,-8.84216,10.0975105
406,-91.51985,-9.003752,-0.19162056,-87,-8,-2,,,,,,,,,,,,0.105193858,305.4896726,-10.39165847,,-4.51985,10.5193858
407,-90.7482,-8.386286,-1.2285614,-87,-8,-2,,,,,,,,,,,,0.107283897,305.2793209,-9.78503924,,-3.7482,10.7283897
408,-91.876236,-11.639142,-6.6713285,-87,-8,-2,,,,,,,,,,,,0.107620295,304.740936,-9.78503924,,-4.876236,10.7620295
409,-97.28516,-12.774899,-7.3207736,-87,-8,-2,,,,,,,,,,,,0.107235838,303.3889319,-9.648174041,,-10.28516,10.7235838
410,-94.31307,-12.046459,-5.233476,-87,-8,-2,,,,,,,,,,,,0.107235838,303.3889319,-9.648174041,,-7.31307,10.7235838
411,-94.75986,-13.115452,-8.287809,-87,-8,-2,,,,,,,,,,,,0.107600556,300.7377005,-9.648174041,,-7.75986,10.7600556
412,-91.01778,-10.91937,-5.474197,-87,-8,-2,,,,,,,,,,,,0.108012309,299.4822199,-9.69508632,,-4.01778,10.8012309
413,-96.13731,-11.803402,-3.4867718,-87,-8,-2,,,,,,,,,,,,0.108389028,298.4619421,-9.69508632,,-9.13731,10.8389028
414,-98.88501,-15.296858,-12.035153,-87,-8,-2,,,,,,,,,,,,0.108531953,297.8809694,-9.69508632,,-11.88501,10.8531953
415,-94.66847,-11.059118,-6.650399,-89,-12,-5,,,,,,,,,,,,0.107621321,297.5941929,-9.678324603,,-5.66847,10.7621321
416,-94.07985,-11.877069,-7.805662,-89,-12,-5,,,,,,,,,,,,0.103611079,297.6191983,-9.678324603,,-5.07985,10.3611079
417,-94.38155,-11.270381,-4.0096846,-89,-12,-5,,,,,,,,,,,,0.103611079,297.6191983,-9.678324603,,-5.38155,10.3611079
418,-95.868515,-13.394394,-7.9093504,-89,-12,-5,,,,,,,,,,,,0.100835686,297.5006611,-10.25382519,,-6.868515,10.0835686
419,-92.1142,-9.733065,-2.8580694,-89,-12,-5,,,,,,,,,,,,0.097410928,297.4255759,-10.25382519,,-3.1142,9.7410928
420,-93.44469,-10.908587,-4.309925,-89,-12,-5,,,,,,,,,,,,0.094478799,297.350439,-11.08891367,,-4.44469,9.4478799
421,-93.84407,-10.039413,-4.8740396,-89,-12,-5,,,,,,,,,,,,0.09072248,297.1745798,-11.08891367,,-4.84407,9.072248
422,-92.599495,-11.75136,-5.3319426,-89,-12,-5,,,,,,,,,,,,0.089172608,297.1301981,-12.06410311,,-3.599495,8.9172608
423,-96.128525,-12.780224,-7.415041,-99,-16,-20,,,,,,,,,,,,0.082057623,297.0863902,-12.06410311,,2.871475,8.2057623
424,-100.49898,-15.8375435,-13.208606,-101,-19,-12,,,,,,,,,,,,0.082057623,297.0863902,-12.06410311,,0.50102,8.2057623
425,-97.89618,-13.877617,-8.4628935,-101,-19,-12,,,,,,,,,,,,0.078105525,297.089971,-12.06410311,,3.10382,7.8105525
426,-96.968,-13.836567,-9.953482,-101,-19,-12,,,,,,,,,,,,0.074986936,296.940642,-13.43888612,,4.032,7.4986936
427,-97.566986,-13.346544,-8.142389,-101,-19,-12,,,,,,,,,,,,0.071073707,296.7193369,-13.43888612,,3.433014,7.1073707
428,-97.47552,-15.18177,-13.561515,-101,-19,-12,,,,,,,,,,,,0.067922931,296.5832081,-15.14076762,,3.52448,6.7922931
429,-100.22077,-16.293653,-12.136106,-101,-19,-12,,,,,,,,,,,,0.062527362,296.4069098,-15.14076762,,0.77923,6.2527362
430,-100.00476,-16.43305,-11.499227,-101,-19,-12,,,,,,,,,,,,0.058704929,296.4125172,-17.27027791,,0.99524,5.8704929
431,-100.803116,-16.457098,-12.397094,-101,-19,-12,,,,,,,,,,,,0.058704929,296.4125172,-17.27027791,,0.196884,5.8704929
432,-98.100464,-14.622168,-11.706781,-101,-19,-12,,,,,,,,,,,,0.055596364,296.4255045,-17.27027791,,2.899536,5.5596364
433,-95.46732,-13.4295635,-9.556186,-101,-19,-12,,,,,,,,,,,,0.051635774,296.3437721,-19.96405824,,5.53268,5.1635774
434,-99.335175,-13.405457,-7.894019,-101,-19,-12,,,,,,,,,,,,0.046151105,296.0398044,-19.96405824,,1.664825,4.6151105
435,-97.44365,-13.65301,-8.608297,-101,-19,-12,,,,,,,,,,,,0.042965916,295.8812261,-19.96405824,,3.55635,4.2965916
436,-95.25513,-12.669564,-7.968192,-97,-14,-10,,,,,,,,,,,,0.038926371,295.6106458,-24.04727412,,1.74487,3.8926371
437,-97.859825,-16.023943,-14.683273,-97,-14,-10,,,,,,,,,,,,0.038926371,295.6106458,-24.04727412,,-0.859825,3.8926371
438,-101.66212,-15.44294,-11.038016,-97,-14,-10,,,,,,,,,,,,0.035677006,295.3126707,-24.04727412,,-4.66212,3.5677006
439,-95.73404,-14.170227,-15.357902,-95,-10,-20,,,,,,,,,,,,0.031574028,295.029517,-30.06148292,,-0.73404,3.1574028
440,-97.21933,-11.820557,-4.32384,-95,-11,-9,,,,,,,,,,,,0.029101181,295.0010922,-30.06148292,,-2.21933,2.9101181
441,-97.82836,-13.442783,-7.159981,-95,-11,-9,,,,,,,,,,,,0.021612192,295.0287381,-39.68870038,,-2.82836,2.1612192
442,-100.04428,-14.604678,-9.69663,-95,-11,-9,,,,,,,,,,,,0.018459502,294.6331389,-39.68870038,,-5.04428,1.8459502
443,-98.77942,-14.162757,-9.834972,-95,-11,-9,,,,,,,,,,,,0.014688841,293.58296,-39.68870038,,-3.77942,1.4688841
444,-91.233955,-11.461207,-7.407308,-95,-11,-9,,,,,,,,,,,,0.014688841,293.58296,-39.68870038,,3.766045,1.4688841
445,-96.470535,-11.357801,-5.5352983,-95,-11,-9,,,,,,,,,,,,0.012406058,292.626246,-54.29958586,,-1.470535,1.2406058
446,-95.93944,-12.881338,-8.044845,-95,-11,-9,,,,,,,,,,,,0.006077321,285.6515005,-54.29958586,,-0.93944,0.6077321
447,-93.333694,-11.215035,-7.519727,-95,-11,-9,,,,,,,,,,,,0.003102729,270.4120239,-77.01250197,,1.666306,0.3102729
448,-97.17877,-11.687398,-6.659914,-95,-11,-9,,,,,,,,,,,,0.001917167,168.8207071,-77.01250197,,-2.17877,0.1917167
449,-94.193146,-11.162507,-4.494751,-95,-11,-9,,,,,,,,,,,,0.005485648,133.1981123,-74.21276917,,0.806854,0.5485648
450,-97.791,-13.709782,-7.801244,-95,-11,-9,,,,,,,,,,,,0.008628246,127.3809891,-74.21276917,,-2.791,0.8628246
451,-97.73906,-12.367588,-8.802862,-92,-8,-10,,,,,,,,,,,,0.008628246,127.3809891,-74.21276917,,-5.73906,0.8628246
452,-95.768616,-12.402941,-7.393129,-92,-8,-10,,,,,,,,,,,,0.012475106,124.3816384,-52.22824524,,-3.768616,1.2475106
453,-93.958885,-12.047779,-5.558595,-92,-8,-10,,,,,,,,,,,,0.015492174,123.2004517,-52.22824524,,-1.958885,1.5492174
454,-90.49802,-10.347176,-6.975849,-92,-8,-10,,,,,,,,,,,,0.020981977,121.735162,-52.22824524,,1.50198,2.0981977
455,-94.63948,-12.689081,-8.209628,-92,-8,-10,,,,,,,,,,,,0.025130659,121.177269,-38.34375734,,-2.63948,2.5130659
456,-97.83959,-12.86593,-6.3435526,-92,-8,-10,,,,,,,,,,,,0.02835459,120.8960294,-38.34375734,,-5.83959,2.835459
457,-96.435905,-14.061113,-9.920299,-92,-8,-10,,,,,,,,,,,,0.032272842,120.7700213,-29.5630846,,-4.435905,3.2272842
458,-98.02251,-15.175007,-14.264707,-102,-18,-20,,,,,,,,,,,,0.032272842,120.7700213,-29.5630846,,3.97749,3.2272842
459,-99.24374,-16.557732,-14.855287,-102,-18,-20,,,,,,,,,,,,0.036226034,120.6591495,-29.5630846,,2.75626,3.6226034
460,-99.03786,-13.565533,-7.416204,-102,-18,-20,,,,,,,,,,,,0.041062775,120.2583706,-23.85170218,,2.96214,4.1062775
461,-97.03755,-13.413968,-7.3972645,-102,-18,-20,,,,,,,,,,,,0.04492882,119.9343433,-23.85170218,,4.96245,4.492882
462,-98.11701,-13.599659,-7.0755424,-100,-14,-8,,,,,,,,,,,,0.048031945,119.6604195,-23.85170218,,1.88299,4.8031945
463,-94.883156,-12.301104,-7.627477,-100,-14,-8,,,,,,,,,,,,0.051920148,119.341505,-19.98396259,,5.116844,5.1920148
464,-98.02207,-12.498783,-6.0076694,-100,-14,-8,,,,,,,,,,,,0.051920148,119.341505,-19.98396259,,1.97793,5.1920148
465,-100.054245,-14.099276,-9.974532,-100,-14,-8,,,,,,,,,,,,0.055830296,119.1337822,-19.98396259,,-0.054245,5.5830296
466,-96.99832,-13.376322,-6.9365454,-100,-14,-8,,,,,,,,,,,,0.061362429,119.091177,-17.18544954,,3.00168,6.1362429
467,-101.18387,-15.491434,-9.720855,-100,-14,-8,,,,,,,,,,,,0.064621861,119.1121442,-17.18544954,,-1.18387,6.4621861
468,-98.68498,-13.106181,-9.04506,-100,-14,-8,,,,,,,,,,,,0.068686829,119.1186195,-14.98069986,,1.31502,6.8686829
469,-99.37448,-14.116779,-9.016919,-100,-14,-8,,,,,,,,,,,,0.071856976,119.1860268,-14.98069986,,0.62552,7.1856976
470,-98.53371,-14.719102,-10.450564,-100,-14,-8,,,,,,,,,,,,0.075787355,119.2157747,-13.16339419,,1.46629,7.5787355
471,-98.07263,-12.624413,-5.1758423,-100,-14,-8,,,,,,,,,,,,0.075787355,119.2157747,-13.16339419,,1.92737,7.5787355
472,-97.47666,-13.586561,-6.391567,-100,-14,-8,,,,,,,,,,,,0.081342076,119.1871004,-13.16339419,,2.52334,8.1342076
473,-96.918625,-13.495388,-7.4875593,-96,-10,-8,,,,,,,,,,,,0.084557207,119.1643232,-13.16339419,,-0.918625,8.4557207
474,-96.53941,-13.898554,-9.770256,-96,-10,-8,,,,,,,,,,,,0.088027564,119.0424463,-11.78812361,,-0.53941,8.8027564
475,-94.11125,-11.462827,-5.08309,-96,-10,-8,,,,,,,,,,,,0.090104412,118.9013323,-11.78812361,,1.88875,9.0104412
476,-96.8157,-11.604443,-7.4134345,-96,-10,-8,,,,,,,,,,,,0.093049168,118.7865952,-11.02993119,,-0.8157,9.3049168
477,-95.109634,-12.1963005,-7.02628,-96,-10,-8,,,,,,,,,,,,0.095625625,119.0436003,-11.02993119,,0.890366,9.5625625
478,-95.650665,-11.731476,-8.138638,-96,-10,-8,,,,,,,,,,,,0.095625625,119.0436003,-11.02993119,,0.349335,9.5625625
479,-98.07277,-13.301292,-9.331496,-96,-10,-8,,,,,,,,,,,,0.095925113,119.8989539,-10.7604031,,-2.07277,9.5925113
480,-96.118546,-13.24709,-9.078723,-96,-10,-8,,,,,,,,,,,,0.096066128,122.0262738,-10.7604031,,-0.118546,9.6066128
481,-97.22966,-11.528076,-6.5607414,-96,-10,-8,,,,,,,,,,,,0.096240333,124.0717369,-10.77841291,,-1.22966,9.6240333
482,-97.78317,-13.291991,-7.724717,-96,-10,-8,,,,,,,,,,,,0.096350595,126.0645244,-10.77841291,,-1.78317,9.6350595
483,-100.140625,-14.539465,-10.092076,-96,-19.5,-19,,,,,,,,,,,,0.096407836,127.0190615,-10.77841291,,-4.140625,9.6407836
484,-89.99726,-10.812389,1.2663764,-87,-10,1,,,,,,,,,,,,0.096407836,127.0190615,-10.77841291,,-2.99726,9.6407836
485,-95.6935,-12.07471,-6.9786453,-87,-10,1,,,,,,,,,,,,0.096407836,127.0190615,-10.77841291,,-8.6935,9.6407836
486,-96.75142,-12.683182,-6.229127,-87,-10,1,,,,,,,,,,,,0.092563373,128.2949385,-10.77841291,,-9.75142,9.2563373
487,-91.90695,-10.431482,0.30031422,-87,-10,1,,,,,,,,,,,,0.087968491,129.4722898,-11.83592563,,-4.90695,8.7968491
488,-92.37175,-10.1153555,-4.7196336,-87,-10,1,,,,,,,,,,,,0.082398929,130.1337302,-11.83592563,,-5.37175,8.2398929
489,-101.38717,-15.982294,-11.429577,-105,-19,-10,,,,,,,,,,,,0.078371836,130.6775175,-13.15286206,,3.61283,7.8371836
490,-97.26727,-13.704536,-8.200599,-105,-19,-10,,,,,,,,,,,,0.07445101,131.2479207,-13.15286206,,7.73273,7.445101
491,-101.665375,-15.413198,-10.975867,-92,-16,-13,,,,,,,,,,,,0.07445101,131.2479207,-13.15286206,,-9.665375,7.445101
492,-95.462,-13.145743,-7.6204505,-93,-15,-20,,,,,,,,,,,,0.07132571,131.7477752,-13.15286206,,-2.462,7.132571
493,-93.35535,-9.782616,-2.445557,-91,-9,4,,,,,,,,,,,,0.067530684,132.5080084,-14.80047843,,-2.35535,6.7530684
494,-96.43964,-12.528905,-7.0030594,-98,-12,-6,,,,,,,,,,,,0.064559578,133.2101636,-14.80047843,,1.56036,6.4559578
495,-95.872284,-11.877161,-6.3783965,-98,-12,-6,,,,,,,,,,,,0.05928681,134.5816774,-16.67699663,,2.127716,5.928681
496,-98.15055,-13.318043,-7.830945,-98,-12,-6,,,,,,,,,,,,0.055443558,135.5758409,-16.67699663,,-0.15055,5.5443558
497,-98.623535,-14.208817,-7.797092,-98,-12,-6,,,,,,,,,,,,0.052372098,136.4138289,-19.24629287,,-0.623535,5.2372098
498,-100.58379,-14.619257,-8.701388,-98,-12,-6,,,,,,,,,,,,0.052372098,136.4138289,-19.24629287,,-2.58379,5.2372098
499,-97.495316,-13.665606,-8.853734,-98,-12,-6,,,,,,,,,,,,0.048560771,137.6992281,-19.24629287,,0.504684,4.8560771
500,-98.23746,-13.552626,-7.6519985,-98,-12,-6,,,,,,,,,,,,0.045550908,139.0632157,-22.7364533,,-0.23746,4.5550908
501,-99.97695,-14.01692,-10.020902,-98,-12,-6,,,,,,,,,,,,0.041896871,141.1424186,-22.7364533,,-1.97695,4.1896871
502,-94.5794,-12.888731,-8.145743,-98,-12,-6,,,,,,,,,,,,0.040458937,142.0928596,-22.7364533,,3.4206,4.0458937
503,-98.25928,-12.780075,-9.136568,-98,-12,-6,,,,,,,,,,,,0.034111095,147.4495697,-22.7364533,,-0.25928,3.4111095
504,-100.94241,-15.585516,-10.863245,-103,-18,-20,,,,,,,,,,,,0.030582935,151.287314,-22.7364533,,2.05759,3.0582935
505,-99.56517,-13.69257,-7.2187386,-104,-17,-9,,,,,,,,,,,,0.030582935,151.287314,-22.7364533,,4.43483,3.0582935
506,-98.91676,-14.276819,-7.5994635,-104,-17,-9,,,,,,,,,,,,0.027760021,154.7894058,-33.67643271,,5.08324,2.7760021
507,-99.792175,-14.576681,-10.180725,-104,-17,-9,,,,,,,,,,,,0.023388194,162.7694248,-33.67643271,,4.207825,2.3388194
508,-99.02696,-14.244567,-8.81055,-104,-17,-9,,,,,,,,,,,,0.020801055,170.405878,-41.38333726,,4.97304,2.0801055
509,-93.212654,-15.487005,-18.14539,-93,-15,-20,,,,,,,,,,,,0.019084987,177.9911597,-41.38333726,,-0.212654,1.9084987
510,-96.485245,-12.464846,-9.026461,-92,-15,-10,,,,,,,,,,,,0.017506619,189.1736922,-47.07817759,,-4.485245,1.7506619
511,-97.916756,-14.402179,-10.185842,-93,-14,-20,,,,,,,,,,,,0.017506619,189.1736922,-47.07817759,,-4.916756,1.7506619
512,-97.58231,-14.475651,-11.414829,-94,-16,-11,,,,,,,,,,,,0.016751107,199.2245093,-47.07817759,,-3.58231,1.6751107
513,-94.47012,-11.721832,-5.698457,-94,-16,-11,,,,,,,,,,,,0.016538845,207.3015733,-47.07817759,,-0.47012,1.6538845
514,-96.82497,-13.865714,-10.519938,-94,-16,-11,,,,,,,,,,,,0.01804443,230.7243527,-46.88295015,,-2.82497,1.804443
515,-93.845856,-13.325155,-11.193849,-94,-16,-11,,,,,,,,,,,,0.019577029,239.3204896,-46.88295015,,0.154144,1.9577029
516,-98.427925,-16.059269,-13.96544,-94,-16,-11,,,,,,,,,,,,0.021997747,248.3424398,-39.89182187,,-4.427925,2.1997747
517,-99.43347,-16.02987,-13.115651,-94,-16,-11,,,,,,,,,,,,0.024805101,255.6550014,-39.89182187,,-5.43347,2.4805101
518,-96.54428,-15.02993,-11.519233,-94,-16,-11,,,,,,,,,,,,0.024805101,255.6550014,-39.89182187,,-2.54428,2.4805101
519,-92.93587,-11.473991,-5.259065,-94,-16,-11,,,,,,,,,,,,0.025978914,258.1819965,-39.89182187,,1.06413,2.5978914
520,-97.615486,-13.825075,-9.076892,-94,-16,-11,,,,,,,,,,,,0.030329712,265.2743443,-39.89182187,,-3.615486,3.0329712
521,-94.480415,-12.551802,-8.213719,-94,-16,-11,,,,,,,,,,,,0.034407756,269.5915218,-39.89182187,,-0.480415,3.4407756
522,-97.454346,-14.350796,-12.733272,-94,-16,-11,,,,,,,,,,,,0.037991403,272.4572616,-26.68442813,,-3.454346,3.7991403
523,-92.523285,-12.466412,-4.276827,-89,-10,-4,,,,,,,,,,,,0.040942638,274.4068895,-26.68442813,,-3.523285,4.0942638
524,-98.036934,-13.816605,-9.24376,-89,-10,-4,,,,,,,,,,,,0.046165222,277.1487922,-22.30715329,,-9.036934,4.6165222
525,-89.79887,-10.884385,-4.570324,-89,-10,-4,,,,,,,,,,,,0.046165222,277.1487922,-22.30715329,,-0.79887,4.6165222
526,-93.59949,-11.285041,-4.7039533,-89,-10,-4,,,,,,,,,,,,0.048406362,278.1345336,-22.30715329,,-4.59949,4.8406362
527,-94.98862,-12.124025,-7.897547,-89,-10,-4,,,,,,,,,,,,0.051463065,279.3183744,-19.00299757,,-5.98862,5.1463065
528,-93.461395,-10.7750225,-4.033836,-89,-10,-4,,,,,,,,,,,,0.057001367,281.1938146,-19.00299757,,-4.461395,5.7001367
529,-91.8145,-10.045942,-2.99145,-89,-10,-4,,,,,,,,,,,,0.060142513,282.1521502,-16.25546574,,-2.8145,6.0142513
530,-92.88138,-10.965907,-2.4600747,-89,-10,-4,,,,,,,,,,,,0.064019922,283.1425665,-16.25546574,,-3.88138,6.4019922
531,-97.867744,-14.104837,-7.8715334,-89,-10,-4,,,,,,,,,,,,0.064019922,283.1425665,-16.25546574,,-8.867744,6.4019922
532,-94.361046,-12.151835,-8.40894,-89,-10,-4,,,,,,,,,,,,0.069417276,284.2792562,-16.25546574,,-5.361046,6.9417276
533,-95.70089,-13.446924,-6.7980967,-89,-10,-4,,,,,,,,,,,,0.072481144,284.8644077,-14.40649606,,-6.70089,7.2481144
534,-95.617004,-10.40099,-4.2693944,-89,-10,-4,,,,,,,,,,,,0.07625813,285.5079363,-14.40649606,,-6.617004,7.625813
535,-91.78183,-12.321955,-6.1288643,-86,-8,-4,,,,,,,,,,,,0.080082498,286.0992664,-13.09029781,,-5.78183,8.0082498
536,-87.692696,-13.57632,-11.032483,-86,-8,-4,,,,,,,,,,,,0.083176604,286.548022,-13.09029781,,-1.692696,8.3176604
537,-99.867676,-14.56123,-8.855418,-86,-8,-4,,,,,,,,,,,,0.0870047,287.0868122,-11.76219438,,-13.867676,8.70047
538,-92.96393,-11.680424,-8.712153,-86,-8,-4,,,,,,,,,,,,0.0870047,287.0868122,-11.76219438,,-6.96393,8.70047
539,-91.40482,-10.557848,-4.832504,-86,-8,-4,,,,,,,,,,,,0.092408187,287.743559,-11.76219438,,-5.40482,9.2408187
540,-92.5043,-10.513655,-3.8995163,-86,-8,-4,,,,,,,,,,,,0.095593505,288.0873977,-11.76219438,,-6.5043,9.5593505
541,-96.26185,-11.294332,-4.209298,-86,-8,-4,,,,,,,,,,,,0.099598828,288.5501733,-10.71155886,,-10.26185,9.9598828
542,-89.425644,-9.834518,-6.5011125,-86,-8,-4,,,,,,,,,,,,0.102410121,288.8649805,-10.71155886,,-3.425644,10.2410121
543,-88.20085,-10.094301,-1.8139337,-86,-8,-4,,,,,,,,,,,,0.105157826,289.091969,-9.975102866,,-2.20085,10.5157826
544,-90.955376,-8.883772,-4.1904125,-86,-8,-4,,,,,,,,,,,,0.10864111,289.3213456,-9.975102866,,-4.955376,10.864111
545,-97.76474,-13.741589,-8.338524,-86,-8,-4,,,,,,,,,,,,0.10864111,289.3213456,-9.975102866,,-11.76474,10.864111
546,-91.55374,-9.491241,-2.4303036,-88,-10,-4,,,,,,,,,,,,0.110039629,289.3306455,-9.525594438,,-3.55374,11.0039629
547,-94.1729,-11.939067,-7.332823,-88,-10,-4,,,,,,,,,,,,0.109733121,288.5681882,-9.525594438,,-6.1729,10.9733121
548,-92.82337,-12.134343,-7.5463357,-88,-10,-4,,,,,,,,,,,,0.109117924,287.4698524,-9.525594438,,-4.82337,10.9117924
549,-95.170425,-13.077063,-7.2329273,-88,-10,-4,,,,,,,,,,,,0.108835645,284.9306975,-9.618059598,,-7.170425,10.8835645
550,-96.91402,-15.335867,-12.256933,-88,-10,-4,,,,,,,,,,,,0.109074655,283.3208869,-9.618059598,,-8.91402,10.9074655
551,-96.43116,-13.168278,-8.028202,-88,-10,-4,,,,,,,,,,,,0.109271593,282.211318,-9.548169172,,-8.43116,10.9271593
552,-92.58263,-10.734222,-4.271908,-88,-10,-4,,,,,,,,,,,,0.109271593,282.211318,-9.548169172,,-4.58263,10.9271593
553,-95.50516,-12.25985,-6.615333,-89,-10,-19,,,,,,,,,,,,0.109108299,281.5416464,-9.548169172,,-6.50516,10.9108299
554,-95.08986,-12.437632,-6.699724,-92,-13,-4,,,,,,,,,,,,0.107418463,281.2583083,-9.634093018,,-3.08986,10.7418463
555,-94.83096,-12.619762,-8.734596,-92,-13,-4,,,,,,,,,,,,0.104961409,280.8365191,-9.634093018,,-2.83096,10.4961409
556,-96.12756,-11.599884,-8.078343,-94,-12,-16,,,,,,,,,,,,0.100475552,279.8318861,-10.43507481,,-2.12756,10.0475552
557,-98.08327,-12.789217,-8.998837,-95,-12,-5,,,,,,,,,,,,0.097803132,279.2614501,-10.43507481,,-3.08327,9.7803132
558,-96.0751,-12.190207,-7.9853764,-95,-12,-5,,,,,,,,,,,,0.097803132,279.2614501,-10.43507481,,-1.0751,9.7803132
559,-96.24817,-12.998108,-8.983946,-95,-12,-5,,,,,,,,,,,,0.094285643,278.5256353,-10.43507481,,-1.24817,9.4285643
560,-96.239044,-12.020865,-5.8837605,-95,-12,-5,,,,,,,,,,,,0.09074381,277.7009004,-11.17062475,,-1.239044,9.074381
561,-97.16303,-12.477194,-9.227121,-97,-17,-20,,,,,,,,,,,,0.087944155,276.9874356,-11.17062475,,-0.16303,8.7944155
562,-95.20521,-15.643667,-16.601904,-97,-17,-20,,,,,,,,,,,,0.084283182,275.9870536,-12.27696222,,1.79479,8.4283182
563,-98.572876,-13.414391,-7.6929293,-95,-14,-11,,,,,,,,,,,,0.0813464,275.1380924,-12.27696222,,-3.572876,8.13464
564,-98.86014,-14.493105,-10.721626,-95,-14,-11,,,,,,,,,,,,0.076268032,273.539241,-13.65147296,,-3.86014,7.6268032
565,-97.60051,-12.370172,-7.225763,-95,-14,-11,,,,,,,,,,,,0.076268032,273.539241,-13.65147296,,-2.60051,7.6268032
566,-96.08281,-14.429037,-11.262919,-95,-14,-11,,,,,,,,,,,,0.072677703,272.2699969,-13.65147296,,-1.08281,7.2677703
567,-97.519,-12.470636,-4.7638235,-95,-14,-11,,,,,,,,,,,,0.069080169,270.9256966,-15.1467127,,-2.519,6.9080169
568,-99.27524,-16.987259,-13.964986,-95,-14,-11,,,,,,,,,,,,0.065028019,269.1058992,-15.1467127,,-4.27524,6.5028019
569,-96.04947,-15.7353,-15.284015,-95,-14,-11,,,,,,,,,,,,0.061700302,267.3163624,-15.1467127,,-1.04947,6.1700302
570,-101.405624,-15.829559,-11.094782,-102,-18,-20,,,,,,,,,,,,0.059072587,265.7333794,-16.98776848,,0.594376,5.9072587
571,-96.85231,-15.5375,-14.62823,-102,-18,-20,,,,,,,,,,,,0.055834432,263.5419073,-16.98776848,,5.14769,5.5834432
572,-98.82686,-17.10834,-13.576679,-96,-15,-12,,,,,,,,,,,,0.055834432,263.5419073,-16.98776848,,-2.82686,5.5834432
573,-99.23778,-14.893675,-13.341367,-96,-15,-12,,,,,,,,,,,,0.053141415,261.6116038,-19.09712155,,-3.23778,5.3141415
574,-100.5602,-14.269806,-10.508184,-96,-15,-12,,,,,,,,,,,,0.048489382,257.5394027,-19.09712155,,-4.5602,4.8489382
575,-97.99623,-14.5278225,-11.294151,-96,-15,-12,,,,,,,,,,,,0.045356561,254.2770706,-22.02032361,,-1.99623,4.5356561
