model,metric,split,size,value
Ensemble,rmse,cross,0.1,9.256296552203588
MLP,mae,test,0.2,2.233691609700521
MLP,rmse,test,0.2,2.7766480104077815
MLP,mae,cross,0.2,18.420389525283724
MLP,rmse,cross,0.2,18.867069974647126
IDW,mae,test,0.2,0.7449148286292785
IDW,rmse,test,0.2,1.8858853137959468
IDW,mae,cross,0.2,10.93702337719169
IDW,rmse,cross,0.2,12.339266462277136
Kriging,mae,test,0.2,2.883798103242358
Kriging,rmse,test,0.2,4.138952118521668
Kriging,mae,cross,0.2,11.59391656271891
Kriging,rmse,cross,0.2,13.039887953292192
Ensemble,mae,test,0.2,1.1918541922049213
Ensemble,rmse,test,0.2,1.913540752128523
Ensemble,mae,cross,0.2,7.478198547579057
Ensemble,rmse,cross,0.2,9.267493622499067
MLP,mae,test,0.3,2.3239097256130643
MLP,rmse,test,0.3,3.1665688668406813
MLP,mae,cross,0.3,23.82066268469455
MLP,rmse,cross,0.3,24.232199214660568
IDW,mae,test,0.3,0.8361526490961136
IDW,rmse,test,0.3,2.0541479114440278
IDW,mae,cross,0.3,10.851072062866331
IDW,rmse,cross,0.3,12.261346054349726
Kriging,mae,test,0.3,3.0866066020427683
Kriging,rmse,test,0.3,4.235960340486827
Kriging,mae,cross,0.3,11.550598927217882
Kriging,rmse,cross,0.3,12.994263506505131
Ensemble,mae,test,0.3,1.2920902500064044
Ensemble,rmse,test,0.3,2.0806435900924196
Ensemble,mae,cross,0.3,7.583823111599655
Ensemble,rmse,cross,0.3,9.272076661706155
MLP,mae,test,0.4,2.1897858457023083
MLP,rmse,test,0.4,2.893877794307759
MLP,mae,cross,0.4,16.69783972565239
MLP,rmse,cross,0.4,17.16735300790707
IDW,mae,test,0.4,0.9682101761481791
IDW,rmse,test,0.4,2.1147520863540326
IDW,mae,cross,0.4,10.866688508994374
IDW,rmse,cross,0.4,12.27711262052195
Kriging,mae,test,0.4,3.3324886414343213
Kriging,rmse,test,0.4,4.54031167021688
Kriging,mae,cross,0.4,11.44607210998486
Kriging,rmse,cross,0.4,12.8967383157016
Ensemble,mae,test,0.4,1.352535454883351
Ensemble,rmse,test,0.4,2.098676979799745
Ensemble,mae,cross,0.4,7.535084664282882
Ensemble,rmse,cross,0.4,9.269780128604808
MLP,mae,test,0.5,2.2928954853731045
MLP,rmse,test,0.5,3.029481128433148
MLP,mae,cross,0.5,24.679958667040342
MLP,rmse,cross,0.5,25.109367605188925
IDW,mae,test,0.5,1.2233597865639532
IDW,rmse,test,0.5,2.5536679406733325
IDW,mae,cross,0.5,10.983361999345403
IDW,rmse,cross,0.5,12.384243944149121
Kriging,mae,test,0.5,2.0519041420245285
Kriging,rmse,test,0.5,3.098405109445682
Kriging,mae,cross,0.5,11.51618087137622
Kriging,rmse,cross,0.5,12.918170587556121
Ensemble,mae,test,0.5,1.4903665500087109
Ensemble,rmse,test,0.5,2.3090015485329447
Ensemble,mae,cross,0.5,7.620210363085077
Ensemble,rmse,cross,0.5,9.30027804609125
MLP,mae,test,0.1,2.5785676066080727
MLP,rmse,test,0.1,3.3141968104157047
MLP,mae,cross,0.1,27.435318775666065
MLP,rmse,cross,0.1,28.001135904006546
IDW,mae,test,0.1,0.6397765618978543
IDW,rmse,test,0.1,2.164640345278087
IDW,mae,cross,0.1,11.016440259915125
IDW,rmse,cross,0.1,12.407890289532206
Kriging,mae,test,0.1,2.8721382102498336
Kriging,rmse,test,0.1,3.8883316257541667
Kriging,mae,cross,0.1,11.498212739117568
Kriging,rmse,cross,0.1,12.91716986472784
Ensemble,mae,test,0.1,1.0447386203813336
Ensemble,rmse,test,0.1,1.764164371221329
Ensemble,mae,cross,0.1,7.801440028375226
Ensemble,rmse,cross,0.1,9.436912310685761
MLP,mae,test,0.2,2.618068669637044
MLP,rmse,test,0.2,3.3941216897632747
MLP,mae,cross,0.2,27.38195778209077
MLP,rmse,cross,0.2,27.800277391375808
IDW,mae,test,0.2,0.9625166444999811
IDW,rmse,test,0.2,2.2730201245071773
IDW,mae,cross,0.2,11.062687009334287
IDW,rmse,cross,0.2,12.449773897059302
Kriging,mae,test,0.2,3.666447810392277
Kriging,rmse,test,0.2,4.933349555460921
Kriging,mae,cross,0.2,11.547434218155605
Kriging,rmse,cross,0.2,12.989310668226281
Ensemble,mae,test,0.2,1.451642390999865
Ensemble,rmse,test,0.2,2.441440261405901
Ensemble,mae,cross,0.2,7.661922077015502
Ensemble,rmse,cross,0.2,9.303553698292047
MLP,mae,test,0.3,2.600006171332465
MLP,rmse,test,0.3,3.3078152114075086
MLP,mae,cross,0.3,26.566602086174417
MLP,rmse,cross,0.3,27.088140268722576
IDW,mae,test,0.3,1.088778677133054
IDW,rmse,test,0.3,2.42135224488523
IDW,mae,cross,0.3,10.992745167457253
IDW,rmse,cross,0.3,12.389923337992846
Kriging,mae,test,0.3,3.688541270744564
Kriging,rmse,test,0.3,4.926130288550081
Kriging,mae,cross,0.3,11.552165510961274
Kriging,rmse,cross,0.3,12.993667191546992
Ensemble,mae,test,0.3,1.5235096124032559
Ensemble,rmse,test,0.3,2.501319657948016
Ensemble,mae,cross,0.3,7.462357592966823
Ensemble,rmse,cross,0.3,9.197166379206886
MLP,mae,test,0.4,2.5255582165159907
MLP,rmse,test,0.4,3.493697835120385
MLP,mae,cross,0.4,28.381882029877612
MLP,rmse,cross,0.4,29.087490864375802
IDW,mae,test,0.4,1.4156806496594052
IDW,rmse,test,0.4,2.881018489934789
IDW,mae,cross,0.4,11.034803655085875
IDW,rmse,cross,0.4,12.434161584779735
Kriging,mae,test,0.4,3.7812567610836485
Kriging,rmse,test,0.4,5.060894407529542
Kriging,mae,cross,0.4,11.592065090546086
Kriging,rmse,cross,0.4,13.030173556981996
Ensemble,mae,test,0.4,1.8313794885392116
