Method,Test Size,MAE
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.8905132059682364
Splatformer,0.1,0.4090674817562103
U-Net,0.1,0.8905132059682364
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.9074870513460935
Splatformer,0.1,0.2358473539352417
U-Net,0.1,0.9074870513460935
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,1.0734011196604585
Splatformer,0.1,0.22611945867538452
U-Net,0.1,1.0734011196604585
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.9559586186275961
Splatformer,0.1,0.21731968224048615
U-Net,0.1,0.9559586186275961
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,1.1497893894710627
Splatformer,0.1,0.2883981168270111
U-Net,0.1,1.1497893894710627
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.371575520644219
Splatformer,0.2,0.31391337513923645
U-Net,0.2,2.371575520644219
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.7701735566003256
Splatformer,0.2,0.359866201877594
U-Net,0.2,2.7701735566003256
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.7641057470336734
Splatformer,0.2,0.21269454061985016
U-Net,0.2,2.7641057470336734
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.8372900095674467
Splatformer,0.2,0.3225880563259125
U-Net,0.2,2.8372900095674467
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.5981215807070237
Splatformer,0.2,0.2810646593570709
U-Net,0.2,2.5981215807070237
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,3.4402977094500375
Splatformer,0.2,0.1968652755022049
U-Net,0.2,3.4402977094500375
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.7939086550000103
Splatformer,0.2,0.2509520947933197
U-Net,0.2,2.7939086550000103
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.6629915937974027
Splatformer,0.2,0.18341253697872162
U-Net,0.2,2.6629915937974027
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.4901572800352394
Splatformer,0.2,0.29055356979370117
U-Net,0.2,2.4901572800352394
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.24168319809017
Splatformer,0.2,0.2073846310377121
U-Net,0.2,2.24168319809017
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.6150043032121246
Splatformer,0.2,0.30298081040382385
U-Net,0.2,2.6150043032121246
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.741121661747626
Splatformer,0.2,0.21301613748073578
U-Net,0.2,2.741121661747626
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.6039547011122246
Splatformer,0.2,0.19987235963344574
U-Net,0.2,2.6039547011122246
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,3.054664793452162
Splatformer,0.2,0.1935516744852066
U-Net,0.2,3.054664793452162
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,3.2213018290580093
Splatformer,0.2,0.22357025742530823
U-Net,0.2,3.2213018290580093
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6521027308186038
Splatformer,0.3,0.31544455885887146
U-Net,0.3,0.6521027308186038
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.786225206860583
Splatformer,0.3,0.40839698910713196
U-Net,0.3,0.786225206860583
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.591053136041501
Splatformer,0.3,0.2427990436553955
U-Net,0.3,0.591053136041501
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.5895850380147306
Splatformer,0.3,0.3478566110134125
U-Net,0.3,0.5895850380147306
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6950796583762121
Splatformer,0.3,0.3244732618331909
U-Net,0.3,0.6950796583762121
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.5522511480549719
Splatformer,0.3,0.26982995867729187
U-Net,0.3,0.5522511480549719
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.605219204973116
Splatformer,0.3,0.3996588885784149
U-Net,0.3,0.605219204973116
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6264795067241441
Splatformer,0.3,0.2818271219730377
U-Net,0.3,0.6264795067241441
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6614749465914349
Splatformer,0.3,0.3143724501132965
U-Net,0.3,0.6614749465914349
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.8219604617962577
Splatformer,0.3,0.3032125234603882
U-Net,0.3,0.8219604617962577
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6359397063581567
Splatformer,0.3,0.3315454423427582
U-Net,0.3,0.6359397063581567
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.7036213833188423
Splatformer,0.3,0.27799537777900696
U-Net,0.3,0.7036213833188423
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6319096674202345
Splatformer,0.3,0.3609185218811035
U-Net,0.3,0.6319096674202345
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.5645560839944351
Splatformer,0.3,0.25062090158462524
U-Net,0.3,0.5645560839944351
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.5928434037268633
Splatformer,0.3,0.164383202791214
U-Net,0.3,0.5928434037268633
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5293990506713249
Splatformer,0.4,0.3319344222545624
U-Net,0.4,0.5293990506713249
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5088314397092659
Splatformer,0.4,0.2977886199951172
U-Net,0.4,0.5088314397092659
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.4839918958818872
Splatformer,0.4,0.3956044316291809
U-Net,0.4,0.4839918958818872
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.49033769635398594
Splatformer,0.4,0.3344514071941376
U-Net,0.4,0.49033769635398594
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.47164203683030714
Splatformer,0.4,0.41967207193374634
U-Net,0.4,0.47164203683030714
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5309921806334418
Splatformer,0.4,0.27873632311820984
U-Net,0.4,0.5309921806334418
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.4639040130086194
Splatformer,0.4,0.21701523661613464
U-Net,0.4,0.4639040130086194
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.4666169175148499
Splatformer,0.4,0.1825016438961029
U-Net,0.4,0.4666169175148499
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.45931914860698425
Splatformer,0.4,0.21843181550502777
U-Net,0.4,0.45931914860698425
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.4367808659371073
Splatformer,0.4,0.24421679973602295
U-Net,0.4,0.4367808659371073
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5835056547179578
Splatformer,0.4,0.27606821060180664
U-Net,0.4,0.5835056547179578
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.4744832933614277
Splatformer,0.4,0.3561897575855255
U-Net,0.4,0.4744832933614277
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.529129572265538
Splatformer,0.4,0.2594970464706421
U-Net,0.4,0.529129572265538
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5251986117838507
Splatformer,0.4,0.2977187931537628
U-Net,0.4,0.5251986117838507
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5377666084446234
Splatformer,0.4,0.4023703932762146
U-Net,0.4,0.5377666084446234
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5022483156599549
Splatformer,0.5,0.33702489733695984
U-Net,0.5,0.5022483156599549
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.4640361529568536
Splatformer,0.5,0.1975514441728592
U-Net,0.5,0.4640361529568536
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5039762163912889
Splatformer,0.5,0.2976921498775482
U-Net,0.5,0.5039762163912889
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.49726653195096454
Splatformer,0.5,0.23552726209163666
U-Net,0.5,0.49726653195096454
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5501930751871423
Splatformer,0.5,0.25649845600128174
U-Net,0.5,0.5501930751871423
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.4890130272837572
Splatformer,0.5,0.21445347368717194
U-Net,0.5,0.4890130272837572
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.43095364741912745
Splatformer,0.5,0.21904249489307404
U-Net,0.5,0.43095364741912745
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.517906408308898
Splatformer,0.5,0.2457105815410614
U-Net,0.5,0.517906408308898
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5205311238139865
Splatformer,0.5,0.32554885745048523
U-Net,0.5,0.5205311238139865
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.4476769897386087
Splatformer,0.5,0.23097513616085052
U-Net,0.5,0.4476769897386087
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.4447240641095799
Splatformer,0.5,0.2655084729194641
U-Net,0.5,0.4447240641095799
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.4852554615343313
Splatformer,0.5,0.28350886702537537
U-Net,0.5,0.4852554615343313
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.43413824580156624
Splatformer,0.5,0.4380500316619873
U-Net,0.5,0.43413824580156624
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.4173520895810743
Splatformer,0.5,0.34355390071868896
U-Net,0.5,0.4173520895810743
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.4702478799822333
Splatformer,0.5,0.370281457901001
U-Net,0.5,0.4702478799822333
