Method,Test Size,MAE
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,1.0626161973568107
[OURS] Splatformer,0.1,0.19423243403434753
U-Net,0.1,1.0626161973568107
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.9769540685408633
[OURS] Splatformer,0.1,0.21529261767864227
U-Net,0.1,0.9769540685408633
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.998030228789335
[OURS] Splatformer,0.1,0.24237075448036194
U-Net,0.1,0.998030228789335
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,1.1377523410714119
[OURS] Splatformer,0.1,0.1992570161819458
U-Net,0.1,1.1377523410714119
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.9859017567848178
[OURS] Splatformer,0.1,0.16530580818653107
U-Net,0.1,0.9859017567848178
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.9107139885413041
[OURS] Splatformer,0.1,0.1953085958957672
U-Net,0.1,0.9107139885413041
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,1.0437498190652157
[OURS] Splatformer,0.1,0.18333794176578522
U-Net,0.1,1.0437498190652157
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,1.156625021374802
[OURS] Splatformer,0.1,0.1866355538368225
U-Net,0.1,1.156625021374802
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.8975644005556881
[OURS] Splatformer,0.1,0.2838157117366791
U-Net,0.1,0.8975644005556881
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.8929032431447693
[OURS] Splatformer,0.1,0.3140454888343811
U-Net,0.1,0.8929032431447693
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.9015817180190164
[OURS] Splatformer,0.2,0.233795627951622
U-Net,0.2,2.9015817180190164
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.772053472811052
[OURS] Splatformer,0.2,0.39761191606521606
U-Net,0.2,2.772053472811052
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.093353315353836
[OURS] Splatformer,0.2,0.2546918988227844
U-Net,0.2,2.093353315353836
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,3.217022552124557
[OURS] Splatformer,0.2,0.21962901949882507
U-Net,0.2,3.217022552124557
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.59311514465152
[OURS] Splatformer,0.2,0.5478013753890991
U-Net,0.2,2.59311514465152
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.668078933827247
[OURS] Splatformer,0.2,0.25043007731437683
U-Net,0.2,2.668078933827247
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.9221120784613173
[OURS] Splatformer,0.2,0.2542562186717987
U-Net,0.2,2.9221120784613173
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.2535673363716398
[OURS] Splatformer,0.2,0.24840369820594788
U-Net,0.2,2.2535673363716398
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.5282649672489645
[OURS] Splatformer,0.2,0.19982582330703735
U-Net,0.2,2.5282649672489645
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.4948708252690412
[OURS] Splatformer,0.2,0.26009976863861084
U-Net,0.2,2.4948708252690412
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.787559040759423
[OURS] Splatformer,0.2,0.2631121575832367
U-Net,0.2,2.787559040759423
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.685981227022631
[OURS] Splatformer,0.2,0.42512643337249756
U-Net,0.2,2.685981227022631
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.4941695128314514
[OURS] Splatformer,0.2,0.20870156586170197
U-Net,0.2,2.4941695128314514
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.7972318811077397
[OURS] Splatformer,0.2,0.28133994340896606
U-Net,0.2,2.7972318811077397
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.597071506387918
[OURS] Splatformer,0.2,0.25131934881210327
U-Net,0.2,2.597071506387918
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,3.5465747800730556
[OURS] Splatformer,0.2,0.24705202877521515
U-Net,0.2,3.5465747800730556
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.592336604576123
[OURS] Splatformer,0.2,0.19348864257335663
U-Net,0.2,2.592336604576123
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.66765779189524
[OURS] Splatformer,0.2,0.37390998005867004
U-Net,0.2,2.66765779189524
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,3.658551658348408
[OURS] Splatformer,0.2,0.3090275824069977
U-Net,0.2,3.658551658348408
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.7206736885952614
[OURS] Splatformer,0.2,0.42935484647750854
U-Net,0.2,2.7206736885952614
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6974595124626657
[OURS] Splatformer,0.3,0.3365813195705414
U-Net,0.3,0.6974595124626657
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.5601911804103623
[OURS] Splatformer,0.3,0.28233277797698975
U-Net,0.3,0.5601911804103623
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.7207703731554964
[OURS] Splatformer,0.3,0.3091776967048645
U-Net,0.3,0.7207703731554964
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6637526514306242
[OURS] Splatformer,0.3,0.40865567326545715
U-Net,0.3,0.6637526514306242
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6436963786506126
[OURS] Splatformer,0.3,0.23134960234165192
U-Net,0.3,0.6436963786506126
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.9213284953689261
[OURS] Splatformer,0.3,0.272731214761734
U-Net,0.3,0.9213284953689261
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6045470405389672
[OURS] Splatformer,0.3,0.23209261894226074
U-Net,0.3,0.6045470405389672
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6376494007165133
[OURS] Splatformer,0.3,0.34956076741218567
U-Net,0.3,0.6376494007165133
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6733132297550846
[OURS] Splatformer,0.3,0.19217364490032196
U-Net,0.3,0.6733132297550846
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.616592396799909
[OURS] Splatformer,0.3,0.294275164604187
U-Net,0.3,0.616592396799909
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.5785386439363205
[OURS] Splatformer,0.3,0.33570507168769836
U-Net,0.3,0.5785386439363205
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.684172711601827
[OURS] Splatformer,0.3,0.27344781160354614
U-Net,0.3,0.684172711601827
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6299403925338469
[OURS] Splatformer,0.3,0.4305441975593567
U-Net,0.3,0.6299403925338469
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.5511818141279236
[OURS] Splatformer,0.3,0.35907620191574097
U-Net,0.3,0.5511818141279236
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6569449443915198
[OURS] Splatformer,0.3,0.36463937163352966
U-Net,0.3,0.6569449443915198
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.8364381357933814
[OURS] Splatformer,0.3,0.4082788825035095
U-Net,0.3,0.8364381357933814
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.67085314767152
[OURS] Splatformer,0.3,0.3365808129310608
U-Net,0.3,0.67085314767152
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6423028355307714
[OURS] Splatformer,0.3,0.32850751280784607
U-Net,0.3,0.6423028355307714
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6951970042161473
[OURS] Splatformer,0.3,0.31034740805625916
U-Net,0.3,0.6951970042161473
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6607762896759273
[OURS] Splatformer,0.3,0.2786659896373749
U-Net,0.3,0.6607762896759273
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5198663114590107
[OURS] Splatformer,0.4,0.38812533020973206
U-Net,0.4,0.5198663114590107
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.4801472910729919
[OURS] Splatformer,0.4,0.21076549589633942
U-Net,0.4,0.4801472910729919
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5219267078299878
[OURS] Splatformer,0.4,0.25548484921455383
U-Net,0.4,0.5219267078299878
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.44805744443426043
[OURS] Splatformer,0.4,0.3048473000526428
U-Net,0.4,0.44805744443426043
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5292948321050728
[OURS] Splatformer,0.4,0.2431468516588211
U-Net,0.4,0.5292948321050728
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5651816794934401
[OURS] Splatformer,0.4,0.3331789970397949
U-Net,0.4,0.5651816794934401
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5696124558599264
[OURS] Splatformer,0.4,0.32538744807243347
U-Net,0.4,0.5696124558599264
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.4216904712125038
[OURS] Splatformer,0.4,0.31509900093078613
U-Net,0.4,0.4216904712125038
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.6402698995789369
[OURS] Splatformer,0.4,0.28540971875190735
U-Net,0.4,0.6402698995789369
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5112316807550334
[OURS] Splatformer,0.4,0.29521146416664124
U-Net,0.4,0.5112316807550334
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5716834533414801
[OURS] Splatformer,0.4,0.21038104593753815
U-Net,0.4,0.5716834533414801
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.45349923983932405
[OURS] Splatformer,0.4,0.2834285795688629
U-Net,0.4,0.45349923983932405
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.4555024216172479
[OURS] Splatformer,0.4,0.2880500853061676
U-Net,0.4,0.4555024216172479
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.48874130211344546
[OURS] Splatformer,0.4,0.24920587241649628
U-Net,0.4,0.48874130211344546
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.4443442752363539
[OURS] Splatformer,0.4,0.28984424471855164
U-Net,0.4,0.4443442752363539
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.4627746395400063
[OURS] Splatformer,0.4,0.26242050528526306
U-Net,0.4,0.4627746395400063
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.47817025278407455
[OURS] Splatformer,0.4,0.3002374768257141
U-Net,0.4,0.47817025278407455
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.4390520000461354
[OURS] Splatformer,0.4,0.3990437686443329
U-Net,0.4,0.4390520000461354
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5367952776940716
[OURS] Splatformer,0.4,0.27082762122154236
U-Net,0.4,0.5367952776940716
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.43628426885133664
[OURS] Splatformer,0.4,0.23482166230678558
U-Net,0.4,0.43628426885133664
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5456928073935606
[OURS] Splatformer,0.5,0.24323245882987976
U-Net,0.5,0.5456928073935606
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.4414618448605415
[OURS] Splatformer,0.5,0.26650357246398926
U-Net,0.5,0.4414618448605415
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5872937363438366
[OURS] Splatformer,0.5,0.20097008347511292
U-Net,0.5,0.5872937363438366
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.4584353855178736
[OURS] Splatformer,0.5,0.2427978664636612
U-Net,0.5,0.4584353855178736
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.46454857945190364
[OURS] Splatformer,0.5,0.2326890379190445
U-Net,0.5,0.46454857945190364
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5086787882042214
[OURS] Splatformer,0.5,0.291353315114975
U-Net,0.5,0.5086787882042214
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5390927537985504
[OURS] Splatformer,0.5,0.3795669376850128
U-Net,0.5,0.5390927537985504
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.49043059847313736
[OURS] Splatformer,0.5,0.26142552495002747
U-Net,0.5,0.49043059847313736
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5032528446582961
[OURS] Splatformer,0.5,0.3181861340999603
U-Net,0.5,0.5032528446582961
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5750126149166292
[OURS] Splatformer,0.5,0.3632618486881256
U-Net,0.5,0.5750126149166292
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.47933178748760086
[OURS] Splatformer,0.5,0.2546164095401764
U-Net,0.5,0.47933178748760086
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5147373007213447
[OURS] Splatformer,0.5,0.3807136118412018
U-Net,0.5,0.5147373007213447
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.4878559274960106
[OURS] Splatformer,0.5,0.2581849992275238
U-Net,0.5,0.4878559274960106
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.44459074248119423
[OURS] Splatformer,0.5,0.24313364923000336
U-Net,0.5,0.44459074248119423
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.43254298073249087
[OURS] Splatformer,0.5,0.30041155219078064
U-Net,0.5,0.43254298073249087
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.49241612778891175
[OURS] Splatformer,0.5,0.23663604259490967
U-Net,0.5,0.49241612778891175
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.4576000360965042
[OURS] Splatformer,0.5,0.2514403462409973
U-Net,0.5,0.4576000360965042
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5206810014827863
[OURS] Splatformer,0.5,0.1744432896375656
U-Net,0.5,0.5206810014827863
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.42471045972755206
[OURS] Splatformer,0.5,0.25433000922203064
U-Net,0.5,0.42471045972755206
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.49000630536216644
[OURS] Splatformer,0.5,0.250185489654541
U-Net,0.5,0.49000630536216644
